INFICON IRwin SX
S/N: 92003117
Software version: 4.02.01
Selected gas: CH4
Last calibration Universal (low range): (500ppm  CH4): 18 Jul 22 08:30
Last calibration Universal (high range): (2.5% 100% CH4): 22 Oct 21 19:26
Last calibration Universal CO2: (20.0% CO2): 22 Oct 21 19:25
Last calibration Ex (2.5% CH4): 22 Oct 21 19:24
Last function test Universal (low range) 10 ppm: 22 Oct 21 19:28
Last function test Universal (high range) 100% CH4: 22 Oct 21 19:29
Last function test Ex : 22 Oct 21 19:28
IRwin App version: v4.11

Date,Time,GPS Status,Sat.,Lat,Long,Alt,Mode,CH4,,CO2 %,O2 %,H2S ppm,CO ppm,C2H6-comp %
2022-07-18,09:17:34,GPS FIX3D,5,42.3978831,-83.5503085,278.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:37,GPS FIX3D,5,42.3979201,-83.5503058,277.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:40,GPS FIX3D,5,42.3979489,-83.5502815,277.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:43,GPS FIX3D,5,42.3979746,-83.5502505,274.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:46,GPS FIX3D,5,42.3979689,-83.5502358,271.5,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:49,GPS FIX3D,5,42.3979769,-83.5502380,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:52,GPS FIX3D,5,42.3979864,-83.5502490,268.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:55,GPS FIX3D,5,42.3979826,-83.5502416,268.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:17:58,GPS FIX3D,5,42.3980059,-83.5502270,268.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:01,GPS FIX3D,5,42.3980411,-83.5502263,267.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:04,GPS FIX3D,5,42.3980773,-83.5502266,267.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:07,GPS FIX3D,5,42.3981093,-83.5502303,266.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:10,GPS FIX3D,5,42.3981361,-83.5502166,266.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:13,GPS FIX3D,5,42.3981668,-83.5502193,267.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:16,GPS FIX3D,5,42.3981903,-83.5502210,268.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:19,GPS FIX3D,5,42.3982134,-83.5502296,270.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:22,GPS FIX3D,5,42.3982236,-83.5502168,270.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:25,GPS FIX3D,5,42.3982259,-83.5502031,268.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:28,GPS FIX3D,5,42.3982448,-83.5502116,268.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:31,GPS FIX3D,5,42.3982468,-83.5502106,267.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:34,GPS FIX3D,5,42.3982528,-83.5502313,269.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:37,GPS FIX3D,5,42.3982873,-83.5502408,268.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:40,GPS FIX3D,5,42.3983296,-83.5502461,270.7,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:43,GPS FIX3D,5,42.3983649,-83.5502435,269.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:46,GPS FIX3D,5,42.3984019,-83.5502438,271.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:49,GPS FIX3D,5,42.3984391,-83.5502370,270.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:52,GPS FIX3D,5,42.3984748,-83.5502300,269.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:55,GPS FIX3D,5,42.3985193,-83.5502430,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:18:58,GPS FIX3D,5,42.3985401,-83.5502398,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:01,GPS FIX3D,5,42.3985356,-83.5502418,265.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:04,GPS FIX3D,5,42.3985431,-83.5502545,265.6,UNIVERSAL,70,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:07,GPS FIX3D,5,42.3985444,-83.5502465,266.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:10,GPS FIX3D,5,42.3985454,-83.5502450,265.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:13,GPS FIX3D,5,42.3985393,-83.5502643,267.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:16,GPS FIX3D,5,42.3985394,-83.5502633,267.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:19,GPS FIX3D,5,42.3985398,-83.5502596,267.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:22,GPS FIX3D,5,42.3985409,-83.5502648,267.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:25,GPS FIX3D,5,42.3985406,-83.5502600,267.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:28,GPS FIX3D,5,42.3985423,-83.5502661,268.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:31,GPS FIX3D,5,42.3985438,-83.5502735,268.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:34,GPS FIX3D,5,42.3985443,-83.5502773,268.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:37,GPS FIX3D,5,42.3985438,-83.5502785,269.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:40,GPS FIX3D,5,42.3985459,-83.5502840,269.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:43,GPS FIX3D,5,42.3985481,-83.5502871,269.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:46,GPS FIX3D,5,42.3985711,-83.5502935,270.0,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:49,GPS FIX3D,5,42.3986034,-83.5502953,271.7,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:52,GPS FIX3D,5,42.3986449,-83.5502946,273.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:55,GPS FIX3D,5,42.3986829,-83.5502896,274.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:19:58,GPS FIX3D,5,42.3987184,-83.5502973,274.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:01,GPS FIX3D,5,42.3987478,-83.5503050,274.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:04,GPS FIX3D,5,42.3987768,-83.5503010,276.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:07,GPS FIX3D,5,42.3988078,-83.5502956,276.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:10,GPS FIX3D,5,42.3988226,-83.5502851,277.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:13,GPS FIX3D,5,42.3988266,-83.5502788,277.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:16,GPS FIX3D,5,42.3988301,-83.5502973,277.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:19,GPS FIX3D,5,42.3988386,-83.5503110,277.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:22,GPS FIX3D,5,42.3988408,-83.5502976,276.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:25,GPS FIX3D,5,42.3988553,-83.5502886,276.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:28,GPS FIX3D,5,42.3988743,-83.5502950,278.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:31,GPS FIX3D,5,42.3988924,-83.5503190,281.4,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:34,GPS FIX3D,5,42.3989078,-83.5503511,283.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:37,GPS FIX3D,5,42.3989264,-83.5503716,285.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:40,GPS FIX3D,5,42.3989353,-83.5503878,286.4,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:43,GPS FIX3D,5,42.3989329,-83.5503961,285.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:46,GPS FIX3D,5,42.3989253,-83.5503851,285.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:49,GPS FIX3D,5,42.3989311,-83.5503865,287.0,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:52,GPS FIX3D,5,42.3989313,-83.5503886,288.8,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:55,GPS FIX3D,5,42.3989496,-83.5503656,287.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:20:58,GPS FIX3D,5,42.3989558,-83.5503341,286.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:01,GPS FIX3D,5,42.3989564,-83.5503171,285.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:04,GPS FIX3D,5,42.3989629,-83.5503068,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:07,GPS FIX3D,5,42.3989856,-83.5502916,284.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:10,GPS FIX3D,5,42.3990161,-83.5502968,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:13,GPS FIX3D,5,42.3990504,-83.5503068,286.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:16,GPS FIX3D,5,42.3990811,-83.5503015,285.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:19,GPS FIX3D,5,42.3991136,-83.5503015,285.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:22,GPS FIX3D,5,42.3991523,-83.5502818,283.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:25,GPS FIX3D,5,42.3991906,-83.5502873,282.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:28,GPS FIX3D,5,42.3992299,-83.5502976,281.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:31,GPS FIX3D,5,42.3992641,-83.5502943,282.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:34,GPS FIX3D,5,42.3993074,-83.5503045,282.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:37,GPS FIX3D,5,42.3993469,-83.5503053,282.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:40,GPS FIX3D,5,42.3993836,-83.5503143,281.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:43,GPS FIX3D,5,42.3994228,-83.5503111,280.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:46,GPS FIX3D,5,42.3994618,-83.5503153,281.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:49,GPS FIX3D,5,42.3995033,-83.5503208,281.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:52,GPS FIX3D,5,42.3995383,-83.5503123,281.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:55,GPS FIX3D,5,42.3995794,-83.5503216,282.1,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:21:58,GPS FIX3D,5,42.3996244,-83.5503248,282.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:01,GPS FIX3D,5,42.3996644,-83.5503315,281.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:04,GPS FIX3D,5,42.3997053,-83.5503331,281.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:07,GPS FIX3D,5,42.3997383,-83.5503388,282.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:10,GPS FIX3D,5,42.3997779,-83.5503516,282.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:13,GPS FIX3D,5,42.3998186,-83.5503621,281.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:16,GPS FIX3D,5,42.3998596,-83.5503630,283.3,UNIVERSAL,9,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:19,GPS FIX3D,5,42.3998963,-83.5503701,282.2,UNIVERSAL,25,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:22,GPS FIX3D,5,42.3999431,-83.5503743,281.9,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:25,GPS FIX3D,5,42.3999739,-83.5503780,282.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:28,GPS FIX3D,5,42.4000028,-83.5503813,283.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:31,GPS FIX3D,5,42.4000255,-83.5503833,285.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:34,GPS FIX3D,5,42.4000430,-83.5503843,284.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:37,GPS FIX3D,5,42.4000653,-83.5503846,285.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:40,GPS FIX3D,5,42.4000965,-83.5503820,285.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:43,GPS FIX3D,5,42.4001315,-83.5503833,287.2,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:46,GPS FIX3D,5,42.4001553,-83.5503993,289.5,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:49,GPS FIX3D,5,42.4001695,-83.5504040,290.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:52,GPS FIX3D,5,42.4001735,-83.5504045,290.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:55,GPS FIX3D,5,42.4001758,-83.5503981,293.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:22:58,GPS FIX3D,5,42.4001910,-83.5504031,294.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:01,GPS FIX3D,5,42.4001970,-83.5504048,295.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:04,GPS FIX3D,5,42.4002136,-83.5504015,297.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:07,GPS FIX3D,5,42.4002471,-83.5503881,296.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:10,GPS FIX3D,5,42.4002816,-83.5504023,293.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:13,GPS FIX3D,5,42.4003198,-83.5504095,291.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:16,GPS FIX3D,5,42.4003608,-83.5504045,289.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:19,GPS FIX3D,5,42.4004010,-83.5504028,290.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:22,GPS FIX3D,5,42.4004395,-83.5504076,289.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:25,GPS FIX3D,5,42.4004805,-83.5504145,289.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:28,GPS FIX3D,5,42.4005156,-83.5504218,292.5,UNIVERSAL,12,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:31,GPS FIX3D,5,42.4005465,-83.5504296,290.4,UNIVERSAL,20,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:34,GPS FIX3D,5,42.4005796,-83.5504305,289.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:37,GPS FIX3D,5,42.4006100,-83.5504288,288.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:40,GPS FIX3D,5,42.4006495,-83.5504195,288.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:43,GPS FIX3D,5,42.4006938,-83.5504241,288.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:46,GPS FIX3D,5,42.4007361,-83.5504223,288.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:49,GPS FIX3D,5,42.4007660,-83.5504111,289.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:52,GPS FIX3D,5,42.4008020,-83.5504106,289.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:55,GPS FIX3D,5,42.4008468,-83.5504060,288.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:23:58,GPS FIX3D,5,42.4008843,-83.5504095,287.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:01,GPS FIX3D,5,42.4009166,-83.5503965,287.8,UNIVERSAL,8,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:04,GPS FIX3D,5,42.4009523,-83.5503938,288.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:07,GPS FIX3D,5,42.4009926,-83.5504045,287.8,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:10,GPS FIX3D,5,42.4010383,-83.5504000,286.6,UNIVERSAL,32,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:13,GPS FIX3D,5,42.4010756,-83.5504038,287.3,UNIVERSAL,10,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:16,GPS FIX3D,5,42.4011175,-83.5503978,286.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:19,GPS FIX3D,5,42.4011540,-83.5503941,285.4,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:22,GPS FIX3D,5,42.4011911,-83.5503943,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:25,GPS FIX3D,5,42.4012278,-83.5503951,286.6,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:28,GPS FIX3D,5,42.4012606,-83.5503945,289.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:31,GPS FIX3D,5,42.4012985,-83.5503946,289.4,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:34,GPS FIX3D,5,42.4013361,-83.5503880,289.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:37,GPS FIX3D,5,42.4013755,-83.5503943,287.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:40,GPS FIX3D,5,42.4014140,-83.5503953,285.3,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:43,GPS FIX3D,5,42.4014510,-83.5503758,285.7,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:46,GPS FIX3D,5,42.4014920,-83.5503826,285.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:49,GPS FIX3D,5,42.4015276,-83.5503898,283.5,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:52,GPS FIX3D,5,42.4015528,-83.5503980,284.1,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:55,GPS FIX3D,5,42.4015898,-83.5504131,282.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:24:58,GPS FIX3D,5,42.4016171,-83.5504345,281.4,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:01,GPS FIX3D,5,42.4016463,-83.5504616,281.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:04,GPS FIX3D,5,42.4016693,-83.5504776,280.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:07,GPS FIX3D,5,42.4016780,-83.5504768,280.1,UNIVERSAL,15,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:10,GPS FIX3D,5,42.4016750,-83.5504786,280.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:13,GPS FIX3D,5,42.4016766,-83.5504768,280.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:16,GPS FIX3D,5,42.4016835,-83.5504773,280.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:19,GPS FIX3D,5,42.4016898,-83.5504665,282.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:22,GPS FIX3D,5,42.4016913,-83.5504545,283.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:25,GPS FIX3D,5,42.4016913,-83.5504498,283.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:28,GPS FIX3D,5,42.4016840,-83.5504500,284.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:31,GPS FIX3D,5,42.4016811,-83.5504566,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,09:25:34,GPS FIX3D,5,42.4016820,-83.5504526,286.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
