INFICON IRwin SX
S/N: 92004355
Software version: 4.03.02
Selected gas: CH4
Last calibration Universal (low range): (500ppm  CH4): 18 Jul 22 14:33
Last calibration Universal (high range): (2.2% 100% CH4): 01 Oct 21 11:50
Last calibration Universal CO2: (20.0% CO2): 01 Oct 21 11:49
Last calibration Ex (2.2% CH4): 01 Oct 21 11:48
Last function test Universal (low range) 10ppm: 01 Oct 21 11:52
Last function test Universal (high range) 100% CH4: 01 Oct 21 11:53
Last function test Ex : 01 Oct 21 11:53
GPS : 3.01 / NW1
IRwin App version: v4.11

Date,Time,GPS Status,Sat.,Lat,Long,Alt,Mode,CH4,,CO2 %,O2 %,H2S ppm,CO ppm,C2H6-comp %
2022-07-18,19:09:48,GPS FIX3D,12,42.3991726,-83.5527738,308.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:49,GPS FIX3D,12,42.3991711,-83.5527856,309.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:50,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:51,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:52,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:53,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:54,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:55,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:56,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:57,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:58,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:09:59,GPS FIX3D,12,42.3991711,-83.5527856,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:00,GPS FIX3D,12,42.3991794,-83.5529353,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:01,GPS FIX3D,12,42.3991786,-83.5529498,306.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:02,GPS FIX3D,11,42.3991786,-83.5529498,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:03,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:04,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:05,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:06,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:07,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:08,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:09,GPS FIX3D,12,42.3991786,-83.5529498,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:10,GPS FIX3D,12,42.3991781,-83.5530951,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:11,GPS FIX3D,12,42.3991654,-83.5531118,307.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:12,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:13,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:14,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:15,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:16,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:17,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:18,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:19,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:20,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:21,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:22,GPS FIX3D,12,42.3991654,-83.5531118,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:23,GPS FIX3D,12,42.3991521,-83.5532445,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:24,GPS FIX3D,12,42.3991538,-83.5532628,303.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:25,GPS FIX3D,11,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:26,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:27,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:28,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:29,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:30,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:31,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:32,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:33,GPS FIX3D,12,42.3991538,-83.5532628,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:34,GPS FIX3D,12,42.3991538,-83.5534216,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:35,GPS FIX3D,12,42.3991524,-83.5534345,304.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:36,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:37,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:38,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:39,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:40,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:41,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:42,GPS FIX3D,11,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:43,GPS FIX3D,12,42.3991524,-83.5534345,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:44,GPS FIX3D,12,42.3991596,-83.5535830,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:45,GPS FIX3D,12,42.3991608,-83.5536138,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:46,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:47,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:48,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:49,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:50,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:51,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:52,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:53,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:54,GPS FIX3D,12,42.3991608,-83.5536138,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:55,GPS FIX3D,12,42.3991714,-83.5537626,305.5,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:56,GPS FIX3D,11,42.3991691,-83.5537750,305.8,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:57,GPS FIX3D,12,42.3991691,-83.5537750,305.7,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:58,GPS FIX3D,12,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:10:59,GPS FIX3D,12,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:00,GPS FIX3D,12,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:01,GPS FIX3D,12,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:02,GPS FIX3D,11,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:03,GPS FIX3D,11,42.3991691,-83.5537750,305.7,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:04,GPS FIX3D,10,42.3991691,-83.5537750,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:05,GPS FIX3D,11,42.3991746,-83.5539171,305.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:06,GPS FIX3D,11,42.3991771,-83.5539285,305.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:07,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:08,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:09,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:10,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:11,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:12,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:13,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:14,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:15,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:16,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:17,GPS FIX3D,12,42.3991771,-83.5539285,305.1,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:18,GPS FIX3D,12,42.3992673,-83.5539751,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:19,GPS FIX3D,12,42.3992731,-83.5539785,305.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:20,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:21,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:22,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:23,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:24,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:25,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:26,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:27,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:28,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:29,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:30,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:31,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:32,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:33,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:34,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:35,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:36,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:37,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:38,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,14,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:39,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,19,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:40,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,14,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:41,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:42,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:43,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:44,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:45,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:46,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:47,GPS FIX3D,12,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:48,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:49,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:50,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:51,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:52,GPS FIX3D,10,42.3992731,-83.5539785,305.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:53,GPS FIX3D,10,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:54,GPS FIX3D,10,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:55,GPS FIX3D,10,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:56,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:57,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:58,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:11:59,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:12:00,GPS FIX3D,11,42.3992731,-83.5539785,305.0,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
