INFICON IRwin SX
S/N: 92003059
Software version: 3.07.70
Selected gas: CH4
Last calibration Universal (low range): (500ppm  CH4): 18 Jul 22 15:52
Last calibration Universal (high range): (2.2% 100% CH4): 20 Oct 20 15:16
Last calibration Universal CO2: (20.0% CO2): 20 Oct 20 15:15
Last calibration Ex (2.2% CH4): 20 Oct 20 15:14
Last function test Universal (low range) 10 ppm: 20 Oct 20 15:18
Last function test Self Test: 20 Oct 20 15:20
Last function test Ex : 20 Oct 20 15:19
IRwin App version: v4.11

Date,Time,GPS Status,Sat.,Lat,Long,Alt,Mode,CH4,,CO2 %,O2 %,H2S ppm,CO ppm,C2H6-comp %
2022-07-18,16:18:31,GPS FIX3D,5,42.4064848,-83.5565950,297.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:32,GPS FIX3D,5,42.4064858,-83.5566108,296.7,UNIVERSAL,13,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:33,GPS FIX3D,5,42.4064855,-83.5566193,296.1,UNIVERSAL,13,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:34,GPS FIX3D,5,42.4064823,-83.5566263,295.5,UNIVERSAL,8,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:35,GPS FIX3D,5,42.4064820,-83.5566356,293.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:36,GPS FIX3D,5,42.4064838,-83.5566501,293.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:37,GPS FIX3D,5,42.4064836,-83.5566635,293.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:38,GPS FIX3D,5,42.4064840,-83.5566761,292.8,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:39,GPS FIX3D,5,42.4064828,-83.5566898,292.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:40,GPS FIX3D,5,42.4064836,-83.5566998,292.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:41,GPS FIX3D,5,42.4064848,-83.5567133,292.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:42,GPS FIX3D,5,42.4064848,-83.5567295,290.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:43,GPS FIX3D,5,42.4064813,-83.5567498,290.6,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:44,GPS FIX3D,5,42.4064786,-83.5567706,291.4,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:45,GPS FIX3D,5,42.4064786,-83.5567886,291.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:46,GPS FIX3D,5,42.4064788,-83.5568040,292.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:47,GPS FIX3D,5,42.4064791,-83.5568248,291.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:48,GPS FIX3D,5,42.4064776,-83.5568401,292.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:49,GPS FIX3D,5,42.4064733,-83.5568581,292.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:50,GPS FIX3D,5,42.4064715,-83.5568783,292.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:51,GPS FIX3D,5,42.4064735,-83.5568896,291.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:52,GPS FIX3D,5,42.4064768,-83.5569066,290.9,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:53,GPS FIX3D,5,42.4064845,-83.5569145,290.2,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:54,GPS FIX3D,5,42.4064826,-83.5569303,289.9,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:55,GPS FIX3D,5,42.4064821,-83.5569395,290.1,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:56,GPS FIX3D,5,42.4064821,-83.5569588,289.7,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:57,GPS FIX3D,5,42.4064826,-83.5569856,290.0,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:58,GPS FIX3D,5,42.4064800,-83.5570030,290.7,UNIVERSAL,16,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:18:59,GPS FIX3D,5,42.4064778,-83.5570225,290.7,UNIVERSAL,17,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:00,GPS FIX3D,5,42.4064735,-83.5570390,291.1,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:01,GPS FIX3D,5,42.4064743,-83.5570483,291.8,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:02,GPS FIX3D,5,42.4064720,-83.5570721,291.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:03,GPS FIX3D,5,42.4064701,-83.5570830,291.5,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:04,GPS FIX3D,5,42.4064720,-83.5570980,290.7,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:05,GPS FIX3D,5,42.4064723,-83.5571073,291.6,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:06,GPS FIX3D,5,42.4064740,-83.5571206,290.7,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:07,GPS FIX3D,5,42.4064721,-83.5571295,290.1,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:08,GPS FIX3D,5,42.4064715,-83.5571331,289.7,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:09,GPS FIX3D,5,42.4064713,-83.5571413,288.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:10,GPS FIX3D,5,42.4064708,-83.5571570,289.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:11,GPS FIX3D,5,42.4064725,-83.5571718,290.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:12,GPS FIX3D,5,42.4064760,-83.5571705,291.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:13,GPS FIX3D,5,42.4064826,-83.5571645,291.2,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:14,GPS FIX3D,5,42.4064791,-83.5571755,289.7,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:15,GPS FIX3D,5,42.4064840,-83.5571838,289.9,UNIVERSAL,17,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:16,GPS FIX3D,5,42.4064880,-83.5571951,289.6,UNIVERSAL,29,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:17,GPS FIX3D,5,42.4064901,-83.5572055,289.0,UNIVERSAL,41,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:18,GPS FIX3D,5,42.4064888,-83.5572200,287.6,UNIVERSAL,38,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:19,GPS FIX3D,5,42.4064901,-83.5572208,287.1,UNIVERSAL,29,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:20,GPS FIX3D,5,42.4064931,-83.5572243,286.0,UNIVERSAL,37,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:21,GPS FIX3D,5,42.4064961,-83.5572381,285.5,UNIVERSAL,150,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:22,GPS FIX3D,5,42.4065036,-83.5572451,284.7,UNIVERSAL,290,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:23,GPS FIX3D,5,42.4065070,-83.5572636,284.8,UNIVERSAL,260,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:24,GPS FIX3D,5,42.4065060,-83.5572760,285.6,UNIVERSAL,110,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:25,GPS FIX3D,5,42.4065060,-83.5572796,285.3,UNIVERSAL,20,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:26,GPS FIX3D,5,42.4065051,-83.5572838,285.5,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:27,GPS FIX3D,5,42.4065035,-83.5572811,285.7,UNIVERSAL,16,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:28,GPS FIX3D,5,42.4065011,-83.5572850,285.3,UNIVERSAL,20,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:29,GPS FIX3D,5,42.4065006,-83.5572776,285.1,UNIVERSAL,29,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:30,GPS FIX3D,5,42.4065026,-83.5572800,286.8,UNIVERSAL,43,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:31,GPS FIX3D,5,42.4065013,-83.5572906,288.5,UNIVERSAL,44,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:32,GPS FIX3D,5,42.4065028,-83.5573020,289.3,UNIVERSAL,38,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:33,GPS FIX3D,5,42.4065050,-83.5573213,289.7,UNIVERSAL,25,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:34,GPS FIX3D,5,42.4065068,-83.5573391,290.8,UNIVERSAL,18,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:35,GPS FIX3D,5,42.4065080,-83.5573593,291.0,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:36,GPS FIX3D,5,42.4065078,-83.5573768,291.3,UNIVERSAL,24,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:37,GPS FIX3D,5,42.4065056,-83.5573960,290.9,UNIVERSAL,50,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:38,GPS FIX3D,5,42.4065036,-83.5574181,290.8,UNIVERSAL,75,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:39,GPS FIX3D,5,42.4065048,-83.5574360,290.9,UNIVERSAL,90,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:40,GPS FIX3D,5,42.4065040,-83.5574570,291.1,UNIVERSAL,100,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:41,GPS FIX3D,5,42.4065021,-83.5574788,291.5,UNIVERSAL,89,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:42,GPS FIX3D,5,42.4065048,-83.5574938,291.9,UNIVERSAL,53,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:43,GPS FIX3D,5,42.4065028,-83.5575036,291.9,UNIVERSAL,15,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:44,GPS FIX3D,5,42.4065011,-83.5575063,292.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:45,GPS FIX3D,5,42.4064998,-83.5575025,292.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:46,GPS FIX3D,5,42.4065008,-83.5575068,292.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:47,GPS FIX3D,5,42.4064980,-83.5575066,292.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:48,GPS FIX3D,5,42.4064976,-83.5575080,292.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:49,GPS FIX3D,5,42.4065050,-83.5575265,290.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:50,GPS FIX3D,5,42.4065105,-83.5575440,290.9,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:51,GPS FIX3D,5,42.4065116,-83.5575588,290.6,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:52,GPS FIX3D,5,42.4065138,-83.5575660,290.1,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:53,GPS FIX3D,5,42.4065136,-83.5575833,289.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:54,GPS FIX3D,5,42.4065161,-83.5576003,290.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:55,GPS FIX3D,5,42.4065188,-83.5576215,289.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:56,GPS FIX3D,5,42.4065188,-83.5576368,289.7,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:57,GPS FIX3D,5,42.4065120,-83.5576535,289.1,UNIVERSAL,40,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:58,GPS FIX3D,5,42.4065070,-83.5576631,288.8,UNIVERSAL,97,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:19:59,GPS FIX3D,5,42.4065035,-83.5576763,288.4,UNIVERSAL,97,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:00,GPS FIX3D,5,42.4064963,-83.5576801,288.2,UNIVERSAL,51,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:01,GPS FIX3D,5,42.4064915,-83.5576830,288.0,UNIVERSAL,21,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:02,GPS FIX3D,5,42.4064901,-83.5577010,287.5,UNIVERSAL,17,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:03,GPS FIX3D,5,42.4064835,-83.5577153,287.5,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:04,GPS FIX3D,5,42.4064793,-83.5577333,287.7,UNIVERSAL,11,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:05,GPS FIX3D,5,42.4064781,-83.5577470,289.3,UNIVERSAL,8,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:06,GPS FIX3D,5,42.4064751,-83.5577618,289.0,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:07,GPS FIX3D,5,42.4064763,-83.5577720,288.9,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:08,GPS FIX3D,5,42.4064738,-83.5577870,289.1,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:09,GPS FIX3D,5,42.4064720,-83.5577976,289.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:10,GPS FIX3D,5,42.4064710,-83.5578168,289.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:11,GPS FIX3D,5,42.4064728,-83.5578301,289.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:12,GPS FIX3D,5,42.4064773,-83.5578360,288.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:13,GPS FIX3D,5,42.4064788,-83.5578496,287.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:14,GPS FIX3D,5,42.4064776,-83.5578636,287.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:15,GPS FIX3D,5,42.4064733,-83.5578831,288.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:16,GPS FIX3D,5,42.4064741,-83.5578928,289.2,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:17,GPS FIX3D,5,42.4064770,-83.5579086,288.7,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:18,GPS FIX3D,5,42.4064778,-83.5579248,288.7,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:19,GPS FIX3D,5,42.4064781,-83.5579420,288.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:20,GPS FIX3D,5,42.4064766,-83.5579630,287.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:21,GPS FIX3D,5,42.4064766,-83.5579780,287.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:22,GPS FIX3D,5,42.4064796,-83.5579928,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:23,GPS FIX3D,5,42.4064756,-83.5580153,286.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:24,GPS FIX3D,5,42.4064765,-83.5580226,286.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:25,GPS FIX3D,5,42.4064743,-83.5580410,286.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:26,GPS FIX3D,5,42.4064745,-83.5580480,286.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:27,GPS FIX3D,5,42.4064778,-83.5580531,286.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:28,GPS FIX3D,5,42.4064816,-83.5580675,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:29,GPS FIX3D,5,42.4064818,-83.5580891,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:30,GPS FIX3D,5,42.4064793,-83.5581053,287.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:31,GPS FIX3D,5,42.4064758,-83.5581105,287.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:32,GPS FIX3D,5,42.4064760,-83.5581303,286.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:33,GPS FIX3D,5,42.4064746,-83.5581426,288.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:34,GPS FIX3D,5,42.4064726,-83.5581496,289.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:35,GPS FIX3D,5,42.4064706,-83.5581598,287.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:36,GPS FIX3D,5,42.4064753,-83.5581733,287.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:37,GPS FIX3D,5,42.4064796,-83.5581886,288.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:38,GPS FIX3D,5,42.4064828,-83.5582041,287.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:39,GPS FIX3D,5,42.4064876,-83.5582155,287.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:40,GPS FIX3D,5,42.4064925,-83.5582225,286.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:41,GPS FIX3D,5,42.4064918,-83.5582300,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:42,GPS FIX3D,5,42.4064933,-83.5582343,287.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:43,GPS FIX3D,5,42.4064960,-83.5582368,287.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:44,GPS FIX3D,5,42.4064981,-83.5582396,287.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:45,GPS FIX3D,5,42.4065020,-83.5582446,286.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:46,GPS FIX3D,5,42.4065096,-83.5582571,286.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:47,GPS FIX3D,5,42.4065136,-83.5582716,286.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:48,GPS FIX3D,5,42.4065191,-83.5582853,285.9,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,16:20:49,GPS FIX3D,5,42.4065201,-83.5582996,285.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
