INFICON IRwin SX
S/N: 92003059
Software version: 3.07.70
Selected gas: CH4
Last calibration Universal (low range): (500ppm  CH4): 18 Jul 22 15:52
Last calibration Universal (high range): (2.2% 100% CH4): 20 Oct 20 15:16
Last calibration Universal CO2: (20.0% CO2): 20 Oct 20 15:15
Last calibration Ex (2.2% CH4): 20 Oct 20 15:14
Last function test Universal (low range) 10 ppm: 20 Oct 20 15:18
Last function test Self Test: 20 Oct 20 15:20
Last function test Ex : 20 Oct 20 15:19
IRwin App version: v4.11

Date,Time,GPS Status,Sat.,Lat,Long,Alt,Mode,CH4,,CO2 %,O2 %,H2S ppm,CO ppm,C2H6-comp %
2022-07-18,19:35:32,GPS FIX3D,3,42.4052383,-83.5636985,302.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:33,GPS FIX3D,3,42.4052440,-83.5637033,302.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:34,GPS FIX3D,3,42.4052445,-83.5636965,302.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:35,GPS FIX3D,3,42.4052421,-83.5636906,302.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:36,GPS FIX3D,3,42.4052401,-83.5636815,302.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:37,GPS FIX3D,3,42.4052461,-83.5636775,302.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:38,GPS FIX3D,3,42.4052455,-83.5636730,302.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:39,GPS FIX3D,3,42.4052360,-83.5636593,302.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:40,GPS FIX3D,3,42.4052308,-83.5636483,302.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:41,GPS FIX3D,3,42.4052290,-83.5636385,302.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:42,GPS FIX3D,3,42.4052286,-83.5636281,302.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:43,GPS FIX3D,3,42.4052281,-83.5636291,302.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:44,GPS FIX3D,3,42.4052240,-83.5636223,302.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:45,GPS FIX3D,3,42.4052330,-83.5636281,302.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:46,GPS FIX3D,3,42.4052361,-83.5636220,301.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:47,GPS FIX3D,3,42.4052426,-83.5636311,301.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:48,GPS FIX3D,3,42.4052441,-83.5636340,300.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:49,GPS FIX3D,3,42.4052443,-83.5636325,300.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:50,GPS FIX3D,3,42.4052496,-83.5636358,300.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:51,GPS FIX3D,3,42.4052501,-83.5636425,299.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:52,GPS FIX3D,3,42.4052525,-83.5636526,299.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:53,GPS FIX3D,3,42.4052585,-83.5636615,299.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:54,GPS FIX3D,3,42.4052698,-83.5636701,299.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:55,GPS FIX3D,3,42.4052768,-83.5636806,299.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:56,GPS FIX3D,3,42.4052871,-83.5636870,298.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:57,GPS FIX3D,3,42.4052965,-83.5636900,298.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:58,GPS FIX3D,3,42.4052975,-83.5636896,300.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:35:59,GPS FIX3D,3,42.4053000,-83.5636996,299.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:00,GPS FIX3D,3,42.4052981,-83.5637068,299.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:01,GPS FIX3D,3,42.4053001,-83.5637090,299.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:02,GPS FIX3D,3,42.4053020,-83.5637125,298.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:03,GPS FIX3D,3,42.4053123,-83.5637208,298.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:04,GPS FIX3D,3,42.4053153,-83.5637268,298.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:05,GPS FIX3D,3,42.4053196,-83.5637298,298.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:06,GPS FIX3D,3,42.4053283,-83.5637340,298.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:07,GPS FIX3D,3,42.4053320,-83.5637338,298.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:08,GPS FIX3D,3,42.4053351,-83.5637373,298.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:09,GPS FIX3D,3,42.4053388,-83.5637483,298.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:10,GPS FIX3D,3,42.4053400,-83.5637561,299.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:11,GPS FIX3D,3,42.4053326,-83.5637623,299.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:12,GPS FIX3D,3,42.4053301,-83.5637636,298.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:13,GPS FIX3D,3,42.4053243,-83.5637638,298.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:14,GPS FIX3D,3,42.4053173,-83.5637621,297.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:15,GPS FIX3D,3,42.4053026,-83.5637615,297.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:16,GPS FIX3D,3,42.4052943,-83.5637601,296.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:17,GPS FIX3D,3,42.4052875,-83.5637663,296.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:18,GPS FIX3D,3,42.4052813,-83.5637635,297.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:19,GPS FIX3D,3,42.4052795,-83.5637615,296.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:20,GPS FIX3D,3,42.4052778,-83.5637666,296.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:21,GPS FIX3D,3,42.4052818,-83.5637630,295.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:22,GPS FIX3D,3,42.4052825,-83.5637493,295.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:23,GPS FIX3D,3,42.4052931,-83.5637418,296.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:24,GPS FIX3D,3,42.4052913,-83.5637305,296.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:25,GPS FIX3D,3,42.4052876,-83.5637193,296.2,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:26,GPS FIX3D,3,42.4052901,-83.5637120,295.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:27,GPS FIX3D,3,42.4052873,-83.5636961,296.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:28,GPS FIX3D,3,42.4052875,-83.5636835,296.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:29,GPS FIX3D,3,42.4052893,-83.5636658,296.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:30,GPS FIX3D,3,42.4052900,-83.5636546,296.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:31,GPS FIX3D,3,42.4052903,-83.5636388,296.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:32,GPS FIX3D,3,42.4052913,-83.5636285,296.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:33,GPS FIX3D,3,42.4052880,-83.5636160,297.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:34,GPS FIX3D,3,42.4052851,-83.5636050,297.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:35,GPS FIX3D,3,42.4052895,-83.5636065,298.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:36,GPS FIX3D,3,42.4053045,-83.5636021,298.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:37,GPS FIX3D,3,42.4053060,-83.5635890,298.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:38,GPS FIX3D,3,42.4053048,-83.5635786,298.3,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:39,GPS FIX3D,3,42.4053080,-83.5635743,298.1,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:40,GPS FIX3D,3,42.4053051,-83.5635700,299.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:41,GPS FIX3D,3,42.4053113,-83.5635656,298.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:42,GPS FIX3D,3,42.4053158,-83.5635680,300.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:43,GPS FIX3D,3,42.4053196,-83.5635695,300.4,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:44,GPS FIX3D,3,42.4053238,-83.5635701,301.0,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:45,GPS FIX3D,3,42.4053301,-83.5635696,300.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:46,GPS FIX3D,3,42.4053395,-83.5635711,300.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:47,GPS FIX3D,3,42.4053441,-83.5635740,300.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:48,GPS FIX3D,3,42.4053531,-83.5635786,299.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:49,GPS FIX3D,3,42.4053735,-83.5635855,299.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:50,GPS FIX3D,3,42.4053953,-83.5635868,300.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:51,GPS FIX3D,3,42.4054076,-83.5635863,300.8,UNIVERSAL,10,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:52,GPS FIX3D,3,42.4054218,-83.5635816,300.9,UNIVERSAL,15,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:53,GPS FIX3D,3,42.4054360,-83.5635780,301.0,UNIVERSAL,15,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:54,GPS FIX3D,3,42.4054451,-83.5635685,301.2,UNIVERSAL,8,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:55,GPS FIX3D,3,42.4054586,-83.5635650,300.8,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:56,GPS FIX3D,3,42.4054653,-83.5635586,301.0,UNIVERSAL,9,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:57,GPS FIX3D,3,42.4054713,-83.5635421,301.5,UNIVERSAL,9,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:58,GPS FIX3D,3,42.4054791,-83.5635271,301.3,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:36:59,GPS FIX3D,3,42.4054926,-83.5635183,301.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:00,GPS FIX3D,3,42.4055050,-83.5635018,301.8,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:01,GPS FIX3D,3,42.4055101,-83.5634878,302.6,UNIVERSAL,13,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:02,GPS FIX3D,3,42.4055198,-83.5634801,302.8,UNIVERSAL,16,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:03,GPS FIX3D,3,42.4055188,-83.5634745,302.9,UNIVERSAL,15,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:04,GPS FIX3D,3,42.4055108,-83.5634681,302.9,UNIVERSAL,9,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:05,GPS FIX3D,3,42.4055078,-83.5634663,302.4,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:06,GPS FIX3D,3,42.4054978,-83.5634603,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:07,GPS FIX3D,3,42.4054983,-83.5634636,303.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:08,GPS FIX3D,3,42.4054951,-83.5634571,304.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:09,GPS FIX3D,3,42.4054835,-83.5634415,304.0,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:10,GPS FIX3D,3,42.4054791,-83.5634435,304.5,UNIVERSAL,10,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:11,GPS FIX3D,3,42.4054728,-83.5634433,304.8,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:12,GPS FIX3D,3,42.4054670,-83.5634358,305.6,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:13,GPS FIX3D,3,42.4054560,-83.5634343,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:14,GPS FIX3D,3,42.4054446,-83.5634338,307.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:15,GPS FIX3D,3,42.4054405,-83.5634313,308.4,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:16,GPS FIX3D,3,42.4054271,-83.5634236,310.1,UNIVERSAL,13,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:17,GPS FIX3D,3,42.4054181,-83.5634210,310.4,UNIVERSAL,17,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:18,GPS FIX3D,3,42.4054016,-83.5634185,310.8,UNIVERSAL,13,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:19,GPS FIX3D,3,42.4053886,-83.5634140,312.0,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:20,GPS FIX3D,3,42.4053761,-83.5634078,311.2,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:21,GPS FIX3D,3,42.4053635,-83.5634041,311.5,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:22,GPS FIX3D,3,42.4053488,-83.5633971,312.1,UNIVERSAL,9,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:23,GPS FIX3D,3,42.4053346,-83.5633933,311.0,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:24,GPS FIX3D,3,42.4053223,-83.5633886,309.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:25,GPS FIX3D,3,42.4053098,-83.5633843,309.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:26,GPS FIX3D,3,42.4052990,-83.5633773,310.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:27,GPS FIX3D,3,42.4052831,-83.5633753,310.6,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:28,GPS FIX3D,3,42.4052701,-83.5633726,309.7,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:29,GPS FIX3D,3,42.4052603,-83.5633671,309.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:30,GPS FIX3D,3,42.4052480,-83.5633531,308.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:31,GPS FIX3D,3,42.4052458,-83.5633486,307.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:32,GPS FIX3D,3,42.4052435,-83.5633443,307.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:33,GPS FIX3D,3,42.4052381,-83.5633426,307.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:34,GPS FIX3D,3,42.4052316,-83.5633353,308.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:35,GPS FIX3D,3,42.4052188,-83.5633331,307.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:36,GPS FIX3D,3,42.4052063,-83.5633310,307.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:37,GPS FIX3D,3,42.4051896,-83.5633366,308.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:38,GPS FIX3D,3,42.4051796,-83.5633343,306.7,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:39,GPS FIX3D,3,42.4051645,-83.5633283,305.8,UNIVERSAL,6,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:40,GPS FIX3D,3,42.4051485,-83.5633190,304.7,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:41,GPS FIX3D,3,42.4051405,-83.5633168,301.5,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:42,GPS FIX3D,3,42.4051375,-83.5633155,301.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:43,GPS FIX3D,3,42.4051356,-83.5633180,301.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:44,GPS FIX3D,3,42.4051255,-83.5633221,301.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:45,GPS FIX3D,3,42.4051155,-83.5633165,302.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:46,GPS FIX3D,3,42.4051040,-83.5633156,301.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:47,GPS FIX3D,3,42.4050931,-83.5633093,301.1,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:48,GPS FIX3D,3,42.4050848,-83.5633033,300.8,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:49,GPS FIX3D,3,42.4050731,-83.5633013,301.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:50,GPS FIX3D,3,42.4050663,-83.5633111,301.0,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:51,GPS FIX3D,3,42.4050553,-83.5633146,302.2,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:52,GPS FIX3D,3,42.4050443,-83.5633091,301.7,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:53,GPS FIX3D,3,42.4050418,-83.5633108,300.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:54,GPS FIX3D,3,42.4050271,-83.5633085,300.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:55,GPS FIX3D,3,42.4050191,-83.5633025,300.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:56,GPS FIX3D,3,42.4050120,-83.5632951,300.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:57,GPS FIX3D,3,42.4050003,-83.5632916,300.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:58,GPS FIX3D,3,42.4049915,-83.5632915,301.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:37:59,GPS FIX3D,3,42.4049770,-83.5632898,303.0,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:00,GPS FIX3D,3,42.4049663,-83.5632900,302.2,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:01,GPS FIX3D,3,42.4049565,-83.5632901,301.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:02,GPS FIX3D,3,42.4049403,-83.5632841,301.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:03,GPS FIX3D,3,42.4049280,-83.5632841,302.8,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:04,GPS FIX3D,3,42.4049198,-83.5632841,302.8,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:05,GPS FIX3D,3,42.4049160,-83.5632798,304.0,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:06,GPS FIX3D,3,42.4049068,-83.5632710,302.9,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:07,GPS FIX3D,3,42.4048955,-83.5632630,303.2,UNIVERSAL,7,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:08,GPS FIX3D,3,42.4048893,-83.5632636,303.1,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:09,GPS FIX3D,3,42.4048811,-83.5632583,303.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:10,GPS FIX3D,3,42.4048750,-83.5632538,303.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:11,GPS FIX3D,3,42.4048703,-83.5632561,304.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:12,GPS FIX3D,3,42.4048566,-83.5632476,304.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:13,GPS FIX3D,3,42.4048508,-83.5632341,303.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:14,GPS FIX3D,3,42.4048443,-83.5632186,304.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:15,GPS FIX3D,3,42.4048383,-83.5632155,305.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:16,GPS FIX3D,3,42.4048341,-83.5632163,305.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:17,GPS FIX3D,3,42.4048250,-83.5632101,306.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:18,GPS FIX3D,3,42.4048135,-83.5632123,307.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:19,GPS FIX3D,3,42.4048045,-83.5632153,307.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:20,GPS FIX3D,3,42.4047996,-83.5632178,307.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:21,GPS FIX3D,3,42.4047886,-83.5632210,306.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:22,GPS FIX3D,3,42.4047848,-83.5632261,306.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:23,GPS FIX3D,3,42.4047856,-83.5632351,306.7,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:24,GPS FIX3D,3,42.4047848,-83.5632403,305.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:25,GPS FIX3D,3,42.4047800,-83.5632475,304.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:26,GPS FIX3D,3,42.4047743,-83.5632548,305.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:27,GPS FIX3D,3,42.4047706,-83.5632626,305.2,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:28,GPS FIX3D,3,42.4047738,-83.5632551,304.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:29,GPS FIX3D,3,42.4047751,-83.5632568,303.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,19:38:30,GPS FIX3D,3,42.4047793,-83.5632588,303.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
