INFICON IRwin SX
S/N: 92004355
Software version: 4.03.02
Selected gas: CH4
Last calibration Universal (low range): (500ppm  CH4): 18 Jul 22 14:33
Last calibration Universal (high range): (2.2% 100% CH4): 01 Oct 21 11:50
Last calibration Universal CO2: (20.0% CO2): 01 Oct 21 11:49
Last calibration Ex (2.2% CH4): 01 Oct 21 11:48
Last function test Universal (low range) 10ppm: 01 Oct 21 11:52
Last function test Universal (high range) 100% CH4: 01 Oct 21 11:53
Last function test Ex : 01 Oct 21 11:53
GPS : 3.01 / NW1
IRwin App version: v4.11

Date,Time,GPS Status,Sat.,Lat,Long,Alt,Mode,CH4,,CO2 %,O2 %,H2S ppm,CO ppm,C2H6-comp %
2022-07-18,15:10:53,GPS FIX3D,12,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:54,GPS FIX3D,11,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:55,GPS FIX3D,12,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:56,GPS FIX3D,11,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:57,GPS FIX3D,8,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:58,GPS FIX3D,8,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:10:59,GPS FIX3D,9,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:00,GPS FIX3D,12,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:01,GPS FIX3D,12,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:02,GPS FIX3D,13,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:03,GPS FIX3D,13,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:04,GPS FIX3D,14,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:05,GPS FIX3D,14,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:06,GPS FIX3D,13,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:07,GPS FIX3D,13,42.3962941,-83.5630836,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:08,GPS FIX3D,14,42.3962589,-83.5629708,274.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:09,GPS FIX3D,14,42.3962491,-83.5629715,266.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:10,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:11,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:12,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:13,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:14,GPS FIX3D,13,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:15,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:16,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:17,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:18,GPS FIX3D,14,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:19,GPS FIX3D,13,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:20,GPS FIX3D,12,42.3962491,-83.5629715,266.0,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:21,GPS FIX3D,12,42.3962491,-83.5629715,266.0,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:22,GPS FIX3D,12,42.3962491,-83.5629715,266.0,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:23,GPS FIX3D,12,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:24,GPS FIX3D,13,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:25,GPS FIX3D,13,42.3962491,-83.5629715,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:26,GPS FIX3D,13,42.3961859,-83.5628813,266.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:27,GPS FIX3D,13,42.3961843,-83.5628726,268.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:28,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:29,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:30,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:31,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:32,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:33,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:34,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:35,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:36,GPS FIX3D,13,42.3961843,-83.5628726,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:37,GPS FIX3D,13,42.3961509,-83.5627366,268.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:38,GPS FIX3D,13,42.3961453,-83.5627178,270.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:39,GPS FIX3D,13,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:40,GPS FIX3D,13,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:41,GPS FIX3D,13,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:42,GPS FIX3D,14,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:43,GPS FIX3D,14,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:44,GPS FIX3D,14,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:45,GPS FIX3D,13,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:46,GPS FIX3D,13,42.3961453,-83.5627178,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:47,GPS FIX3D,12,42.3961303,-83.5625723,269.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:48,GPS FIX3D,12,42.3961268,-83.5625576,268.1,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:49,GPS FIX3D,12,42.3961268,-83.5625576,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:50,GPS FIX3D,11,42.3961268,-83.5625576,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:51,GPS FIX3D,13,42.3961268,-83.5625576,268.5,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:52,GPS FIX3D,13,42.3961268,-83.5625576,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:53,GPS FIX3D,13,42.3961268,-83.5625576,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:54,GPS FIX3D,14,42.3961268,-83.5625576,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:55,GPS FIX3D,14,42.3961269,-83.5624300,268.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:56,GPS FIX3D,14,42.3961261,-83.5624128,275.8,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:57,GPS FIX3D,14,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:58,GPS FIX3D,14,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:11:59,GPS FIX3D,14,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:00,GPS FIX3D,14,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:01,GPS FIX3D,13,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:02,GPS FIX3D,13,42.3961261,-83.5624128,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:03,GPS FIX3D,13,42.3961393,-83.5623010,276.7,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:04,GPS FIX3D,13,42.3961364,-83.5622801,283.2,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:05,GPS FIX3D,13,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:06,GPS FIX3D,14,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:07,GPS FIX3D,14,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:08,GPS FIX3D,14,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:09,GPS FIX3D,14,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:10,GPS FIX3D,14,42.3961364,-83.5622801,283.3,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:11,GPS FIX3D,13,42.3961364,-83.5622801,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:12,GPS FIX3D,12,42.3961346,-83.5621511,283.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:13,GPS FIX3D,12,42.3961348,-83.5621355,287.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:14,GPS FIX3D,12,42.3961348,-83.5621355,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:15,GPS FIX3D,12,42.3961348,-83.5621355,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:16,GPS FIX3D,12,42.3961348,-83.5621355,286.6,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:17,GPS FIX3D,12,42.3961348,-83.5621355,286.6,UNIVERSAL,5,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:18,GPS FIX3D,12,42.3961348,-83.5621355,286.6,UNIVERSAL,4,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:19,GPS FIX3D,13,42.3961348,-83.5621355,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:20,GPS FIX3D,13,42.3961348,-83.5621355,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:21,GPS FIX3D,13,42.3961348,-83.5621355,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:22,GPS FIX3D,13,42.3961111,-83.5619915,286.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:23,GPS FIX3D,13,42.3961073,-83.5619698,285.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:24,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:25,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:26,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:27,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:28,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:29,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:30,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:31,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:32,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:33,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:34,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:35,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:36,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:37,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:38,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:39,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:40,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:41,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:42,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:43,GPS FIX3D,13,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:44,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:45,GPS FIX3D,14,42.3961073,-83.5619698,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:46,GPS FIX3D,14,42.3961168,-83.5618391,285.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:47,GPS FIX3D,14,42.3961119,-83.5618141,286.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:48,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:49,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:50,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:51,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:52,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:53,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:54,GPS FIX3D,14,42.3961119,-83.5618141,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:55,GPS FIX3D,14,42.3961008,-83.5616800,286.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:56,GPS FIX3D,14,42.3961041,-83.5616680,284.0,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:57,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:58,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:12:59,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:00,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:01,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:02,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:03,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:04,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:05,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:06,GPS FIX3D,14,42.3961041,-83.5616680,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:07,GPS FIX3D,14,42.3961308,-83.5615373,283.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:08,GPS FIX3D,14,42.3961319,-83.5615350,283.6,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:09,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:10,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,3,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:11,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:12,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:13,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:14,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:15,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:16,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:17,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:18,GPS FIX3D,14,42.3961319,-83.5615350,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:19,GPS FIX3D,14,42.3960986,-83.5614041,283.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:20,GPS FIX3D,14,42.3960989,-83.5613818,278.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:21,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:22,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:23,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:24,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:25,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:26,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:27,GPS FIX3D,13,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:28,GPS FIX3D,14,42.3960989,-83.5613818,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:29,GPS FIX3D,14,42.3960958,-83.5612143,278.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:30,GPS FIX3D,14,42.3960941,-83.5611913,275.9,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:31,GPS FIX3D,14,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:32,GPS FIX3D,14,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:33,GPS FIX3D,13,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:34,GPS FIX3D,13,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:35,GPS FIX3D,13,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:36,GPS FIX3D,13,42.3960941,-83.5611913,275.3,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:37,GPS FIX3D,13,42.3960941,-83.5611913,275.3,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:38,GPS FIX3D,13,42.3960969,-83.5610535,275.3,UNIVERSAL,2,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:39,GPS FIX3D,13,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:40,GPS FIX3D,13,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:41,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:42,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:43,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:44,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:45,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,1,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:46,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:47,GPS FIX3D,14,42.3960971,-83.5610391,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:48,GPS FIX3D,14,42.3961004,-83.5608928,276.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:49,GPS FIX3D,14,42.3961031,-83.5608828,275.4,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:50,GPS FIX3D,14,42.3961031,-83.5608828,275.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
2022-07-18,15:13:51,GPS FIX3D,14,42.3961031,-83.5608828,275.5,UNIVERSAL,0,ppm,-.-,-.-,-.-,-.-,-.-
