Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1656079151479,44736.582772,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.047126185149,0,4.418296814,238.61032104,0,0,2,-1
1656079151812,44736.582776,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.088291659951,0,4.4367136955,238.36444092,0,0,2,-1
1656079152146,44736.582779,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.069581598043,0,4.5837111473,238.50204468,0,0,2,-1
1656079152480,44736.582783,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406326294,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.010017476045,0,5.0492777824,238.63761902,0,0,2,-1
1656079152816,44736.582787,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406326294,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.063318058848,0,5.2399816513,239.54920959,0,0,2,-1
1656079153156,44736.582791,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406326294,-83.55493927,42.406303406,-83.554908752,7.1500000954,0.082680262625,0,5.9695754051,240.20373535,0,0,2,-1
1656079153825,44736.582799,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.40630722,-83.554916382,7.1500000954,0.081471562386,0,6.7668366432,241.49542236,0,0,2,-1
1656079154161,44736.582803,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.40630722,-83.554924011,7.1500000954,0.090622641146,0,7.8045291901,241.65727234,0,0,2,-1
1656079154501,44736.582807,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406322479,-83.55493927,42.406311035,-83.554931641,7.1500000954,0.09998485446,0,7.8721733093,242.19937134,0,0,2,-1
1656079224873,44736.583621,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556892395,42.405323029,-83.556777954,7.1500000954,0.25164285302,-1.5,7.8920183182,276.88580322,0,0,2,1
1656079225182,44736.583625,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556892395,42.405319214,-83.556785583,7.1500000954,0.26490786672,-1.5,7.4246177673,276.53927612,0,0,2,1
1656079225515,44736.583629,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556892395,42.405315399,-83.556793213,7.1500000954,0.26908373833,-1.5,7.3116555214,275.9781189,0,0,2,1
1656079225880,44736.583633,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556892395,42.405311584,-83.556800842,7.1500000954,0.20765206218,-1.4059427977,7.0050120354,275.1137085,0,0,2,1
1656079226193,44736.583636,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556884766,42.405303955,-83.556808472,7.1500000954,0.17557929456,-0.55106151104,6.4827151299,274.47589111,0,0,2,1
1656079226527,44736.58364,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556884766,42.40530014,-83.556816101,7.1500000954,0.40761232376,0.023383557796,6.0745477676,274.47891235,0,0,2,1
1656079226861,44736.583644,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405258179,-83.556884766,42.405296326,-83.55682373,7.1500000954,1.0312862396,0.14655607939,5.9334540367,274.72073364,0,0,2,1
1656079227196,44736.583648,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405254364,-83.556884766,42.405292511,-83.55683136,7.1500000954,1.8481203318,0.36716973782,5.754846096,273.68991089,0,0,2,1
1656079227529,44736.583652,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405246735,-83.556877136,42.405284882,-83.556838989,7.1500000954,2.4966115952,0.2927556932,5.7957882881,274.24313354,0,0,2,1
1656079227863,44736.583656,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405235291,-83.556877136,42.405281067,-83.556846619,7.1500000954,3.0094168186,0.28807842731,5.8057479858,274.33685303,0,0,2,1
1656079228197,44736.58366,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405227661,-83.556877136,42.405277252,-83.556854248,7.1500000954,3.178416729,0.22789180279,5.8404164314,274.08291626,0,0,2,1
1656079228538,44736.583664,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405216217,-83.556869507,42.405273438,-83.556861877,7.1500000954,3.2457597256,0.11825250089,5.9065585136,274.6612854,0,0,2,1
1656079230672,44736.583688,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405155182,-83.556854248,42.405265808,-83.556877136,7.1500000954,3.492462635,0.12782223523,5.9262595177,274.2401123,0,0,2,1
1656079232926,44736.583714,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405086517,-83.556854248,42.405261993,-83.556884766,7.1500000954,3.4757287502,0.28445804119,5.814699173,275.0925293,0,0,2,1
1656079235057,44736.583739,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405025482,-83.556854248,42.405258179,-83.556892395,7.1500000954,3.3637669086,0.23890049756,5.8348851204,275.75247192,0,0,2,1
1656079235068,44736.583739,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405025482,-83.556854248,42.405254364,-83.556900024,7.1500000954,3.3637669086,0.23890049756,5.8348851204,275.75247192,0,0,2,1
1656079235078,44736.583739,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405025482,-83.556854248,42.405254364,-83.556900024,7.1500000954,3.3637669086,0.23890049756,5.8348851204,275.75247192,0,0,2,1
1656079235089,44736.583739,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405021667,-83.556854248,42.405254364,-83.556900024,7.1500000954,3.360948801,0.23890049756,5.8348851204,275.40487671,0,2.7783737183,2,1
1656079235100,44736.58374,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405021667,-83.556854248,42.405254364,-83.556892395,7.1500000954,3.360948801,0.23890049756,5.8348851204,275.40487671,0,5.0076918602,2,1
