Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1656009685086,44735.778763,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401798248,-83.550323486,42.401805878,-83.550315857,8.5,0.10117130727,1.5,7.7098670006,252.95362854,0,0,2,0
1656009685419,44735.778766,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401798248,-83.550323486,42.401805878,-83.550315857,8.5,0.080426819623,1.5,7.8299174309,253.13545227,0,0,2,0
1656009685741,44735.77877,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401798248,-83.550315857,42.401805878,-83.550323486,8.5,0.070993252099,1.5,7.7199344635,253.17686462,0,0,2,0
1656009686074,44735.778774,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401798248,-83.550315857,42.401802063,-83.550323486,8.5,0.18567113578,1.5,7.6296710968,253.8081665,0,0,2,0
1656009686408,44735.778778,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401798248,-83.550315857,42.401802063,-83.550323486,8.5,0.25553721189,1.5,7.9193921089,254.48988342,0,0,2,0
1656009697435,44735.778905,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401737213,-83.550498962,42.401794434,-83.550323486,8.5,0.39516896009,-1.5,7.9773602486,257.11334229,0,0,2,1
1656009698082,44735.778913,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401741028,-83.550491333,42.401786804,-83.550338745,8.5,0.21575659513,-1.5,7.8791427612,256.45199585,0,0,2,1
1656009698419,44735.778917,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401744843,-83.550491333,42.401786804,-83.550346375,8.5,0.29635500908,-1.5,7.5494828224,256.49542236,0,0,2,1
1656009698780,44735.778921,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401744843,-83.550491333,42.40178299,-83.550354004,8.5,0.41137522459,-1.5,7.3886804581,256.31869507,0,0,2,1
1656009699089,44735.778925,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401744843,-83.550491333,42.401779175,-83.550361633,8.5,0.2939657867,-1.5,7.2976613045,256.02185059,0,0,2,1
1656009699424,44735.778929,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401744843,-83.550491333,42.40177536,-83.550376892,8.5,0.27193048596,-1.5,7.27891922,256.25408936,0,0,2,1
1656009699757,44735.778932,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401748657,-83.550491333,42.40177536,-83.550384521,8.5,0.12875968218,-1.5,7.2297706604,256.10464478,0,0,2,1
1656009700095,44735.778936,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401748657,-83.550491333,42.401771545,-83.550392151,8.5,0.1772044301,-1.5,7.2295656204,255.60176086,0,0,2,1
1656009700437,44735.77894,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401748657,-83.550491333,42.401767731,-83.55040741,8.5,0.16555838287,-0.89218568802,6.7096133232,255.93701172,0,0,2,1
1656009700750,44735.778944,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401748657,-83.550491333,42.401767731,-83.550415039,8.5,0.21631669998,-0.89181822538,6.6153597832,255.84310913,0,0,2,1
1656009701084,44735.778948,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550491333,42.401763916,-83.550422668,8.5,0.1635940969,-0.78418213129,6.5395331383,255.91278076,0,0,2,1
1656009701419,44735.778952,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401760101,-83.550430298,8.5,0.11940982938,-0.95635348558,6.6198353767,255.68962097,0,0,2,1
1656009701752,44735.778955,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401760101,-83.550437927,8.5,0.18705028296,-1.0029649734,6.6598143578,255.83300781,0,0,2,1
1656009702087,44735.778959,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401756287,-83.550453186,8.5,0.1124804765,-1.0408439636,6.687731266,256.05111694,0,0,2,1
1656009702439,44735.778963,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401752472,-83.550460815,8.5,0.071887977421,-0.92599642277,6.619913578,256.04104614,0,0,2,1
1656009702749,44735.778967,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401748657,-83.550468445,8.5,0.12786640227,-0.87463653088,6.5897517204,255.77444458,0,0,2,1
1656009703417,44735.778975,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401741028,-83.550491333,8.5,0.072103507817,-0.31705838442,6.2798161507,255.70880127,0,0,2,1
1656009703752,44735.778979,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401741028,-83.550498962,8.5,0.27303054929,-0.32798296213,6.2297186852,254.95446777,0,0,2,1
1656009704086,44735.778982,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401752472,-83.550483704,42.401741028,-83.550498962,8.5,0.79393392801,-0.50067842007,6.3149614334,255.28266907,0,0,2,1
1656009704420,44735.778986,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401748657,-83.550483704,42.401737213,-83.550498962,8.5,1.5505422354,-0.32129743695,6.2324252129,255.57348633,0,0,2,1
1656009704771,44735.77899,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401741028,-83.550476074,42.401737213,-83.550498962,8.5,2.4493780136,-0.28671583533,6.1986112595,254.88677979,0,0,2,1
1656009705081,44735.778994,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401733398,-83.550476074,42.401737213,-83.550498962,8.5,3.1039690971,-0.047105658799,6.0616493225,255.14126587,0,0,2,1
1656009705416,44735.778998,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401721954,-83.550476074,42.401737213,-83.550498962,8.5,3.3817420006,0.45523691177,5.7625579834,255.40888977,0,0,2,1
1656009705750,44735.779002,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401714325,-83.550468445,42.401737213,-83.550498962,8.5,3.4450800419,-0.045608047396,5.9822368622,254.6292572,0,0,2,1
1656009706095,44735.779006,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401702881,-83.550468445,42.401741028,-83.550491333,8.5,3.4147233963,-0.42279350758,6.2276639938,254.7565155,0,0,2,1
1656009706430,44735.77901,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401695251,-83.550468445,42.401741028,-83.550491333,8.5,3.4178709984,-0.827678442,6.4931559563,254.91708374,0,0,2,1
1656009706769,44735.779014,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401683807,-83.550468445,42.401744843,-83.550491333,8.5,3.4270255566,-0.88654440641,6.573325634,254.2040863,0,0,2,1
1656009707082,44735.779017,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401676178,-83.550468445,42.401744843,-83.550491333,8.5,3.4859251976,-0.78264814615,6.5310921669,254.73530579,0,0,2,1
1656009707425,44735.779021,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401664734,-83.550468445,42.401744843,-83.550491333,8.5,3.5568025112,0.086173713207,6.0490107536,254.5161438,0,0,2,1
1656009707760,44735.779025,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40165329,-83.550468445,42.401744843,-83.550491333,8.5,3.5278449059,0.33456596732,5.8261671066,254.16468811,0,0,2,1
1656009708095,44735.779029,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40164566,-83.550468445,42.401748657,-83.550491333,8.5,3.4796364307,0.3680292666,5.7675843239,254.08892822,0,0,2,1
1656009708429,44735.779033,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401634216,-83.550468445,42.401748657,-83.550491333,8.5,3.4565501213,-0.0048699975014,5.9802913666,254.34545898,0,0,2,1
1656009708762,44735.779037,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401626587,-83.550468445,42.401748657,-83.550491333,8.5,3.4602000713,-0.10240718722,6.0523571968,254.71409607,0,0,2,1
1656009709096,44735.77904,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401615143,-83.550468445,42.401748657,-83.550491333,8.5,3.4092986584,-0.2783062458,6.1614470482,254.29295349,0,0,2,1
1656009709430,44735.779044,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401607513,-83.550468445,42.401752472,-83.550491333,8.5,3.4740538597,-0.19303064048,6.1346130371,254.44546509,0,0,2,1
1656009709765,44735.779048,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401596069,-83.550468445,42.401752472,-83.550483704,8.5,3.4062712193,-0.10548330098,6.0819516182,254.6322937,0,0,2,1
1656009710086,44735.779052,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40158844,-83.550468445,42.401752472,-83.550483704,8.5,3.3990094662,-0.081101700664,6.0591115952,254.20811462,0,0,2,1
1656009710421,44735.779056,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401576996,-83.550468445,42.401752472,-83.550483704,8.5,3.3009638786,0.099798187613,5.9561953545,254.36869812,0,0,2,1
1656009710755,44735.77906,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401569366,-83.550468445,42.401752472,-83.550483704,8.5,3.2965316772,0.017910927534,5.9822955132,254.26264954,0,0,2,1
1656009711090,44735.779064,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401557922,-83.550468445,42.401752472,-83.550483704,8.5,3.357054472,0.080676846206,5.9527420998,254.24952698,0,0,2,1
1656009711424,44735.779067,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401550293,-83.550476074,42.401752472,-83.550483704,8.5,3.396017313,0.35134056211,5.7828450203,254.17277527,0,0,2,1
1656009711758,44735.779071,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401538849,-83.550476074,42.401752472,-83.550483704,8.5,3.4050352573,0.30633231997,5.7934389114,254.02430725,0,0,2,1
1656009712091,44735.779075,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401531219,-83.550476074,42.401752472,-83.550483704,8.5,3.4440226555,0.24237756431,5.8302793503,254.41111755,0,0,2,1
1656009712425,44735.779079,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401519775,-83.550476074,42.401752472,-83.550483704,8.5,3.3919761181,0.17578992248,5.8733053207,254.09701538,0,0,2,1
1656009712759,44735.779083,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401508331,-83.550476074,42.401748657,-83.550483704,8.5,3.5218749046,0.064444378018,5.9418911934,254.79891968,0,0,2,1
1656009713093,44735.779087,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401500702,-83.550476074,42.401741028,-83.550476074,8.5,3.4871459007,0.074046984315,5.9490537643,254.55958557,0,0,2,1
1656009713426,44735.779091,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401493073,-83.550476074,42.401733398,-83.550476074,8.5,3.4797894955,-0.27762907743,6.142390728,255.10391235,0,0,2,1
1656009713760,44735.779094,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401481628,-83.550476074,42.401721954,-83.550476074,8.5,3.5080885887,-0.38865962625,6.237994194,254.19903564,0,0,2,1
1656009714094,44735.779098,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401473999,-83.550476074,42.401714325,-83.550468445,8.5,3.4330832958,-0.39526507258,6.2728738785,254.6292572,0,0,2,1
1656009714428,44735.779102,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401462555,-83.550476074,42.401702881,-83.550468445,8.5,3.3810546398,-0.5525098443,6.3510713577,254.77671814,0,0,2,1
1656009714761,44735.779106,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401451111,-83.550476074,42.401695251,-83.550468445,8.5,3.4310135841,-0.40070965886,6.2823219299,253.98895264,0,0,2,1
1656009715111,44735.77911,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401439667,-83.550476074,42.401683807,-83.550468445,8.5,3.4936156273,-0.3588950336,6.2470521927,254.29598999,0,0,2,1
1656009715421,44735.779114,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401432037,-83.550476074,42.401676178,-83.550468445,8.5,3.391494751,-0.34432566166,6.2327160835,254.06872559,0,0,2,1
1656009715784,44735.779118,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401420593,-83.550476074,42.401664734,-83.550468445,8.5,3.3333408833,-0.33155557513,6.2231497765,253.8192749,0,0,2,1
1656009716093,44735.779121,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401412964,-83.550476074,42.40165329,-83.550468445,8.5,3.3543746471,-0.21979767084,6.1603908539,253.85664368,0,0,2,1
1656009716441,44735.779125,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40140152,-83.550476074,42.40164566,-83.550468445,8.5,3.3293921947,0.19841209054,5.9206647873,253.49403381,0,0,2,1
1656009716775,44735.779129,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40139389,-83.550476074,42.401634216,-83.550468445,8.5,3.3129968643,0.27056464553,5.854139328,253.41828918,0,0,2,1
1656009717084,44735.779133,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401382446,-83.550476074,42.401626587,-83.550468445,8.5,3.2671017647,0.078568607569,5.9307112694,253.78997803,0,0,2,1
1656009717418,44735.779137,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401374817,-83.550476074,42.401615143,-83.550468445,8.5,3.3890273571,-0.019370490685,5.9980444908,253.63845825,0,0,2,1
1656009717776,44735.779141,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401363373,-83.550476074,42.401607513,-83.550468445,8.5,3.4577856064,-0.10178291798,6.0552272797,253.73139954,0,0,2,1
1656009718085,44735.779145,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401351929,-83.550476074,42.401596069,-83.550468445,8.5,3.4466423988,-0.19738094509,6.1177749634,253.96673584,0,0,2,1
1656009718419,44735.779148,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401344299,-83.550476074,42.40158844,-83.550468445,8.5,3.5079221725,-0.3551120162,6.2152218819,254.26063538,0,0,2,1
1656009718778,44735.779153,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401332855,-83.550476074,42.401576996,-83.550468445,8.5,3.5116896629,-0.27234706283,6.1876530647,253.74755859,0,0,2,1
1656009719086,44735.779156,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401325226,-83.550476074,42.401569366,-83.550468445,8.5,3.4529979229,-0.17539139092,6.1297206879,253.74957275,0,0,2,1
1656009719420,44735.77916,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401313782,-83.550476074,42.401557922,-83.550468445,8.5,3.4335944653,-0.12152834237,6.0898284912,253.46980286,0,0,2,1
1656009719779,44735.779164,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401302338,-83.550476074,42.401550293,-83.550476074,8.5,3.4348361492,0.067558303475,5.9618091583,253.5728302,0,0,2,1
1656009720088,44735.779168,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401294708,-83.550476074,42.401538849,-83.550476074,8.5,3.4303712845,0.15564891696,5.9080958366,253.51121521,0,0,2,1
1656009720423,44735.779172,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401287079,-83.550476074,42.401531219,-83.550476074,8.5,3.4649114609,0.24110624194,5.8517136574,253.22636414,0,0,2,1
1656009720782,44735.779176,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401275635,-83.550476074,42.401519775,-83.550476074,8.5,3.4728620052,0.24421405792,5.839817524,253.38090515,0,0,2,1
1656009721090,44735.779179,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401264191,-83.550476074,42.401508331,-83.550476074,8.5,3.4698050022,0.23073522747,5.8450264931,253.37686157,0,0,2,1
1656009721430,44735.779183,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401256561,-83.550476074,42.401500702,-83.550476074,8.5,3.4782092571,0.10323627293,5.9155926704,253.62432861,0,0,2,1
1656009721795,44735.779187,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401245117,-83.550476074,42.401493073,-83.550476074,8.5,3.4867997169,-0.0024441964924,5.9860663414,253.59707642,0,0,2,1
1656009722104,44735.779191,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401233673,-83.550476074,42.401481628,-83.550476074,8.5,3.4350597858,-0.1295901686,6.0682454109,253.41625977,0,0,2,1
1656009722445,44735.779195,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401226044,-83.550476074,42.401473999,-83.550476074,8.5,3.4461629391,-0.21778598428,6.131272316,253.52938843,0,0,2,1
1656009722785,44735.779199,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.4012146,-83.550476074,42.401462555,-83.550476074,8.5,3.4551317692,-0.22183680534,6.1448945999,253.31121826,0,0,2,1
1656009723095,44735.779202,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40120697,-83.550476074,42.401451111,-83.550476074,8.5,3.4650945663,-0.18855495751,6.1291747093,253.12130737,0,0,2,1
1656009723460,44735.779207,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401195526,-83.550476074,42.401439667,-83.550476074,8.5,3.4381725788,-0.18703740835,6.1255025864,253.56069946,0,0,2,1
1656009723769,44735.77921,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401187897,-83.550476074,42.401432037,-83.550476074,8.5,3.4447603226,-0.22841276228,6.1474323273,253.8556366,0,0,2,1
1656009724103,44735.779214,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401176453,-83.550476074,42.401420593,-83.550476074,8.5,3.3864376545,-0.23928229511,6.1573348045,253.35263062,0,0,2,1
1656009724437,44735.779218,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401165009,-83.550476074,42.401412964,-83.550476074,8.5,3.3629434109,-0.44992825389,6.2741546631,253.41424561,0,0,2,1
1656009724770,44735.779222,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401157379,-83.550476074,42.40140152,-83.550476074,8.5,3.3779218197,-0.41072937846,6.2738800049,253.30717468,0,0,2,1
1656009725112,44735.779226,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40114975,-83.550476074,42.40139389,-83.550476074,8.5,3.4118294716,-0.32794871926,6.2286262512,253.0728302,0,0,2,1
1656009725447,44735.77923,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401138306,-83.550476074,42.401382446,-83.550476074,8.5,3.3656449318,-0.21751698852,5.992474556,253.08798218,0,0,2,1
1656009725787,44735.779234,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401130676,-83.550476074,42.401374817,-83.550476074,8.5,3.2370867729,0.1740962714,5.9035692215,253.68795776,0,0,2,1
1656009726095,44735.779237,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401123047,-83.550476074,42.401363373,-83.550476074,8.5,3.2152791023,0.2522175312,5.8448271751,253.50010681,0,0,2,1
1656009726460,44735.779241,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401111603,-83.550476074,42.401351929,-83.550476074,8.5,3.2576146126,0.32118743658,5.7965388298,252.9728241,0,0,2,1
1656009726770,44735.779245,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401103973,-83.550476074,42.401344299,-83.550476074,8.5,3.3045797348,0.29835018516,5.8002748489,253.97581482,0,0,2,1
1656009727104,44735.779249,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401092529,-83.550476074,42.401332855,-83.550476074,8.5,3.3114933968,0.33364742994,5.7816758156,253.41020203,0,0,2,1
1656009727438,44735.779253,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.4010849,-83.550483704,42.401325226,-83.550476074,8.5,3.2887575626,0.24595400691,5.8261985779,253.52636719,0,0,2,1
1656009727780,44735.779257,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401073456,-83.550483704,42.401313782,-83.550476074,8.5,3.2653930187,-0.21697798371,6.0870475769,253.62432861,0,0,2,1
1656009728089,44735.77926,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401065826,-83.550483704,42.401302338,-83.550476074,8.5,3.2731289864,-0.28714597225,6.1725492477,253.32333374,0,0,2,1
1656009728448,44735.779264,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401058197,-83.550483704,42.401294708,-83.550476074,8.5,3.2205064297,-0.24136805534,6.1648740768,252.96372986,0,0,2,1
1656009728784,44735.779268,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401050568,-83.550483704,42.401287079,-83.550476074,8.5,3.2593533993,-0.22510752082,6.1527490616,253.2061615,0,0,2,1
1656009729093,44735.779272,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401039124,-83.550483704,42.401275635,-83.550476074,8.5,3.258130312,-0.17708003521,6.124329567,253.42939758,0,0,2,1
1656009729459,44735.779276,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401027679,-83.550483704,42.401264191,-83.550476074,8.5,3.3091418743,-0.17785222828,6.1196103096,252.88595581,0,0,2,1
1656009729768,44735.77928,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40102005,-83.550483704,42.401256561,-83.550476074,8.5,3.3305118084,-0.22430229187,6.1441216469,253.16271973,0,0,2,1
1656009730102,44735.779284,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401012421,-83.550476074,42.401245117,-83.550476074,8.5,3.3145925999,-0.24907056987,6.1620812416,252.93040466,0,0,2,1
1656009730442,44735.779288,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.401000977,-83.550476074,42.401233673,-83.550476074,8.5,3.3834884167,-0.29016241431,6.1877689362,253.37788391,0,0,2,1
1656009730776,44735.779291,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400989532,-83.550476074,42.401226044,-83.550476074,8.5,3.408561945,-0.36635401845,6.2340216637,252.81222534,0,0,2,1
1656009731111,44735.779295,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400981903,-83.550476074,42.4012146,-83.550476074,8.5,3.4363570213,-0.41601255536,6.2695055008,253.5728302,0,0,2,1
1656009731444,44735.779299,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400970459,-83.550476074,42.40120697,-83.550476074,8.5,3.5390710831,-0.050684228539,6.0685791969,253.11524963,0,0,2,1
1656009731784,44735.779303,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400959015,-83.550476074,42.401195526,-83.550476074,8.5,3.4663848877,0.036679051816,5.9923753738,252.7203064,0,0,2,1
1656009732093,44735.779307,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400951385,-83.550476074,42.401187897,-83.550476074,8.5,3.3787107468,0.069572843611,5.9606289864,252.90515137,0,0,2,1
1656009732459,44735.779311,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400939941,-83.550476074,42.401176453,-83.550476074,8.5,3.3550772667,0.11554154009,5.9297838211,252.53341675,0,0,2,1
1656009732768,44735.779314,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400932312,-83.550476074,42.401165009,-83.550476074,8.5,3.3498351574,0.06252014637,5.9531579018,253.42636108,0,0,2,1
1656009733102,44735.779318,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400920868,-83.550468445,42.401157379,-83.550476074,8.5,3.3967938423,0.06701540947,5.9549312592,252.61019897,0,0,2,1
1656009733436,44735.779322,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400913239,-83.550468445,42.40114975,-83.550476074,8.5,3.4177925587,0.11500237882,5.9290475845,252.46876526,0,0,2,1
1656009733774,44735.779326,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400901794,-83.550468445,42.401138306,-83.550476074,8.5,3.395608902,-0.059842348099,6.0198440552,252.88090515,0,0,2,1
1656009734108,44735.77933,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400894165,-83.550468445,42.401130676,-83.550476074,8.5,3.4156956673,-0.19127264619,6.1809811592,252.34957886,0,0,2,1
1656009736150,44735.779354,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.400829315,-83.550468445,42.401123047,-83.550476074,8.5,3.4801747799,0.17062847316,5.8965673447,253.1950531,0,0,2,1
