Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1655752171992,44732.798287,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403514862,-83.564170837,42.403511047,-83.564163208,6.6999998093,0.51804530621,1.5,5.6366281509,232.32287598,0,0,2,0
1655752177670,44732.798353,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403579712,-83.564109802,42.403514862,-83.564170837,6.6999998093,0.71185159683,-1.5,7.7170653343,229.58158875,0,0,2,1
1655752178011,44732.798357,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564109802,42.403514862,-83.564170837,6.6999998093,0.66107100248,-1.5,7.5800127983,230.1902771,0,0,2,1
1655752178330,44732.79836,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564109802,42.403514862,-83.564170837,6.6999998093,0.4313262105,-1.5,7.5826096535,230.61157227,0,0,2,1
1655752178665,44732.798364,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564109802,42.403514862,-83.564170837,6.6999998093,0.23211833835,-1.5,7.3152031898,230.65916443,0,0,2,1
1655752178998,44732.798368,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564109802,42.403518677,-83.564170837,6.6999998093,0.21238125861,-1.5,7.2610182762,230.27735901,0,0,2,1
1655752179333,44732.798372,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564117432,42.403522491,-83.564163208,6.6999998093,0.19803059101,-1.4857910872,7.0394558907,229.87631226,0,0,2,1
1655752179667,44732.798376,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564117432,42.403526306,-83.564155579,6.6999998093,0.35275509953,-0.69783556461,6.5690951347,228.8057251,0,0,2,1
1655752180002,44732.79838,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403587341,-83.564117432,42.403533936,-83.564147949,6.6999998093,0.3013638854,-0.6153934598,6.4389929771,228.91409302,0,0,2,1
1655752180336,44732.798384,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403587341,-83.564117432,42.40353775,-83.564147949,6.6999998093,0.35519462824,-0.28672027588,6.2359790802,229.04579163,0,0,2,1
1655752180670,44732.798387,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403587341,-83.564117432,42.40354538,-83.56414032,6.6999998093,0.26637324691,0.036455333233,6.022778511,228.99108887,0,0,2,1
1655752180990,44732.798391,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403587341,-83.564117432,42.403553009,-83.56413269,6.6999998093,0.2906678021,0.02237470448,5.9919018745,228.81381226,0,0,2,1
1655752181325,44732.798395,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403587341,-83.564125061,42.403556824,-83.564125061,6.6999998093,0.74738067389,-0.0048496350646,6.0011835098,229.31723022,0,0,2,1
1655752181662,44732.798399,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403583527,-83.564125061,42.403560638,-83.564117432,6.6999998093,1.9888505936,-0.07561955601,6.1127815247,229.26861572,0,0,2,1
1655752181996,44732.798403,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403572083,-83.564125061,42.403564453,-83.564109802,6.6999998093,3.2236406803,0.213116467,5.9040231705,228.77938843,0,0,2,1
1655752182331,44732.798407,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403560638,-83.564117432,42.403568268,-83.564102173,6.6999998093,3.5203549862,0.11571493,5.9194498062,228.50588989,0,0,2,1
1655752182665,44732.79841,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403549194,-83.564117432,42.403568268,-83.564102173,6.6999998093,3.6359853745,-0.17812636495,6.0826997757,229.53196716,0,0,2,1
1655752182999,44732.798414,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403541565,-83.564117432,42.403568268,-83.564102173,6.6999998093,3.5494949818,-0.40724754333,6.237347126,229.08529663,0,0,2,1
1655752183332,44732.798418,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403530121,-83.564117432,42.403572083,-83.564102173,6.6999998093,3.5878021717,-0.48348629475,6.3069529533,229.33851624,0,0,2,1
1655752183682,44732.798422,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403518677,-83.564109802,42.403575897,-83.564109802,6.6999998093,3.6853220463,-0.54055291414,6.3507065773,228.64163208,0,0,2,1
1655752184016,44732.798426,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403507233,-83.564109802,42.403575897,-83.564109802,6.6999998093,3.7841892242,-0.49102842808,6.3315768242,228.640625,0,0,2,1
1655752184325,44732.79843,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403499603,-83.564109802,42.403579712,-83.564109802,6.6999998093,3.7893898487,-0.40330579877,6.1172337532,228.92118835,0,0,2,1
1655752184659,44732.798434,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403484344,-83.564102173,42.403583527,-83.564109802,6.6999998093,3.7723612785,-0.087444528937,6.0689573288,228.96981812,0,0,2,1
1655752184992,44732.798437,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.4034729,-83.564102173,42.403583527,-83.564109802,6.6999998093,3.7396154404,-0.25241854787,6.1503129005,228.87562561,0,0,2,1
1655752185326,44732.798441,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403465271,-83.564102173,42.403583527,-83.564109802,6.6999998093,3.708322525,-0.4016956687,6.2465457916,229.03665161,0,0,2,1
1655752185660,44732.798445,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403453827,-83.564102173,42.403583527,-83.564109802,6.6999998093,3.6977338791,-0.36759516597,6.2453317642,228.24656677,0,0,2,1
1655752185995,44732.798449,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403442383,-83.564102173,42.403583527,-83.564117432,6.6999998093,3.6615831852,-0.18515792489,6.1454873085,228.54641724,0,0,2,1
1655752186329,44732.798453,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403430939,-83.564094543,42.403583527,-83.564117432,6.6999998093,3.665984869,-0.15759542584,6.1123757362,229.25140381,0,0,2,1
1655752186662,44732.798457,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403419495,-83.564094543,42.403587341,-83.564117432,6.6999998093,3.6752786636,-0.059157695621,6.052631855,228.36407471,0,0,2,1
1655752186996,44732.798461,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403408051,-83.564094543,42.403587341,-83.564117432,6.6999998093,3.6800570488,-0.030101872981,6.0259585381,228.56262207,0,0,2,1
1655752187340,44732.798465,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403396606,-83.564094543,42.403587341,-83.564117432,6.6999998093,3.7160334587,0.08809479326,5.9516429901,228.28709412,0,0,2,1
1655752187674,44732.798468,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403385162,-83.564094543,42.403587341,-83.564117432,6.6999998093,3.7079005241,0.17811734974,5.8939871788,228.5423584,0,0,2,1
1655752188015,44732.798472,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403373718,-83.564086914,42.403587341,-83.564125061,6.6999998093,3.6839051247,0.18983779848,5.877158165,228.91107178,0,0,2,1
1655752188324,44732.798476,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403366089,-83.564086914,42.403583527,-83.564125061,6.6999998093,3.6298601627,0.27605774999,5.8270311356,228.51501465,0,0,2,1
1655752188657,44732.79848,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.403354645,-83.564086914,42.403572083,-83.564125061,6.6999998093,3.6302812099,0.39385634661,5.753636837,228.76419067,0,0,2,1
