Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1656003180399,44735.703477,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.1386667788,0,4.7084622383,236.73934937,0,0,2,-1
1656003180737,44735.703481,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.18226747215,0,4.7113361359,236.72415161,0,0,2,-1
1656003181095,44735.703485,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.15098506212,0,4.772046566,236.68670654,0,0,2,-1
1656003181407,44735.703489,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.11197571456,0,4.9428434372,237.20585632,0,0,2,-1
1656003182074,44735.703496,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.089008122683,0,4.9132976532,237.85752869,0,0,2,-1
1656003182758,44735.703504,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396720886,-83.553955078,42.396709442,-83.553924561,8.5,0.14076597989,0,7.1897125244,238.90170288,0,0,2,-1
1656003183070,44735.703508,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396717072,-83.553955078,42.396709442,-83.553924561,8.5,0.097048558295,0,7.3180484772,239.13844299,0,0,2,-1
1656003183407,44735.703512,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396717072,-83.553955078,42.396709442,-83.553924561,8.5,0.057555779815,0,7.8993520737,239.56639099,0,0,2,-1
1656003245787,44735.704234,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396774292,-83.556007385,42.396770477,-83.555847168,8.5,0.27084884048,-1.5,7.409029007,244.22892761,0,0,2,1
1656003246096,44735.704237,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396774292,-83.556007385,42.396770477,-83.555854797,8.5,0.35922387242,-1.5,6.781665802,244.09042358,0,0,2,1
1656003246432,44735.704241,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396774292,-83.556007385,42.396770477,-83.555870056,8.5,0.33128115535,-0.28964465857,6.2995610237,243.4412384,0,0,2,1
1656003246777,44735.704245,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396778107,-83.556007385,42.396770477,-83.555877686,8.5,0.4725382328,0.1404927671,5.9774670601,243.45742798,0,0,2,1
1656003247111,44735.704249,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396778107,-83.555999756,42.396770477,-83.555885315,8.5,1.1557238102,-0.14976766706,6.0777087212,243.27033997,0,0,2,1
1656003247444,44735.704253,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396778107,-83.555999756,42.396770477,-83.555900574,8.5,1.8491213322,0.27351909876,5.8646945953,243.13787842,0,0,2,1
1656003247778,44735.704257,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396781921,-83.555984497,42.396774292,-83.555908203,8.5,2.7466475964,0.25151371956,5.8381795883,243.51707458,0,0,2,1
1656003248118,44735.704261,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396781921,-83.555976868,42.396774292,-83.555915833,8.5,3.1671214104,0.47364801168,5.7120814323,243.44224548,0,0,2,1
1656003248428,44735.704264,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.396781921,-83.555961609,42.396774292,-83.555923462,8.5,3.3503198624,0.54986029863,5.6476540565,242.82739258,0,0,2,1
