Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1655739058296,44732.646508,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406585693,-83.560882568,42.406581879,-83.560890198,6.6999998093,0.36748927832,0,4.7929544449,212.39724731,0,0,2,-1
1655739058605,44732.646512,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406585693,-83.560882568,42.406581879,-83.560890198,6.6999998093,0.26492413878,0,4.8439078331,212.89855957,0,0,2,-1
1655739058941,44732.646516,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406585693,-83.560882568,42.406581879,-83.560890198,6.6999998093,0.25347167253,0,4.9212050438,213.62103271,0,0,2,-1
1655739059276,44732.646519,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406585693,-83.560882568,42.406581879,-83.560890198,6.6999998093,0.30302619934,0,5.0151081085,213.80062866,0,0,2,-1
1655739059612,44732.646523,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406585693,-83.560882568,42.406581879,-83.560890198,6.6999998093,0.23933890462,0,4.4682612419,214.42869568,0,0,2,-1
1655739060944,44732.646539,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406581879,-83.560890198,42.406581879,-83.560890198,6.6999998093,0.078808605671,0,7.3262839317,216.12390137,0,0,2,-1
1655739061298,44732.646543,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406581879,-83.560890198,42.406581879,-83.560890198,6.6999998093,0.14630413055,0,7.339823246,216.22331238,0,0,2,-1
1655739061614,44732.646546,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406581879,-83.560890198,42.406581879,-83.560890198,6.6999998093,0.13304382563,0,7.4328689575,216.23750305,0,0,2,-1
1655739137986,44732.64743,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405735016,-83.563652039,42.405754089,-83.563499451,6.6999998093,0.79629313946,-1.5,7.9485721588,225.65802002,0,0,2,1
1655739138319,44732.647434,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405738831,-83.563652039,42.405750275,-83.563514709,6.6999998093,0.66142386198,-1.5,7.7670016289,225.06826782,0,0,2,1
1655739138656,44732.647438,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405738831,-83.563652039,42.40574646,-83.563522339,6.6999998093,0.5757188201,-1.5,7.2822685242,224.99632263,0,0,2,1
1655739138997,44732.647442,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563652039,42.405742645,-83.563529968,6.6999998093,0.48764061928,-0.92802637815,6.7387185097,224.28085327,0,0,2,1
1655739139321,44732.647446,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563652039,42.405738831,-83.563545227,6.6999998093,0.43828263879,-0.64647084475,6.4866461754,224.94363403,0,0,2,1
1655739139657,44732.64745,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563644409,42.405738831,-83.563552856,6.6999998093,0.49585446715,0.0060666203499,6.0847153664,224.22006226,0,0,2,1
1655739139992,44732.647454,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563644409,42.405735016,-83.563568115,6.6999998093,1.13803339,0.25805854797,5.8744044304,223.8835907,0,0,2,1
1655739140345,44732.647458,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405738831,-83.56363678,42.405731201,-83.563575745,6.6999998093,2.1827948093,1.0264065266,5.4167861938,223.90081787,0,0,2,1
1655739140655,44732.647461,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563621521,42.405727386,-83.563583374,6.6999998093,2.9271392822,1.1353691816,5.2745070457,224.16227722,0,0,2,1
1655739140988,44732.647465,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.405742645,-83.563606262,42.405723572,-83.563598633,6.6999998093,3.4304859638,0.63927906752,5.5066976547,224.11264038,0,0,2,1
1655739141323,44732.647469,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40574646,-83.563591003,42.405719757,-83.563606262,6.6999998093,3.5525691509,0.54553174973,5.6128664017,224.28085327,0,0,2,1
