Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1656092310928,44736.73508,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406364441,-83.564582825,42.406364441,-83.564582825,7.1500000954,0.052792672068,1.5,4.8886270523,242.35310364,0,0,2,-1
1656092311262,44736.735084,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406364441,-83.564582825,42.406364441,-83.564582825,7.1500000954,0.029837198555,1.5,4.9199666977,242.56446838,0,0,2,-1
1656092311605,44736.735088,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406368256,-83.564582825,42.406364441,-83.564582825,7.1500000954,0.13699553907,1.5,5.0568842888,242.68682861,0,0,2,-1
1656092311913,44736.735092,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406368256,-83.564582825,42.406364441,-83.564582825,7.1500000954,0.15212100744,1.5,5.9241466522,242.84764099,0,0,2,-1
1656092312258,44736.735096,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406368256,-83.564582825,42.406364441,-83.564575195,7.1500000954,0.13925176859,1.5,4.2312364578,243.56460571,0,0,2,-1
1656092312593,44736.735099,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406368256,-83.564582825,42.406364441,-83.564575195,7.1500000954,0.13507273793,1.5,7.2765469551,244.04997253,0,0,2,-1
1656092312927,44736.735103,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406368256,-83.564582825,42.406360626,-83.564575195,7.1500000954,0.098336488008,1.5,7.3593606949,245.13587952,0,0,2,-1
1656092313261,44736.735107,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.40637207,-83.564582825,42.406364441,-83.564575195,7.1500000954,0.13076865673,1.5,7.6201729774,244.91850281,0,0,2,-1
1656092324934,44736.735242,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406269073,-83.56439209,42.40637207,-83.564582825,7.1500000954,3.8234276772,1.5,7.6569004059,247.96122742,0,0,2,-1
1656092325269,44736.735246,1,0670128622,88:6B:0F:A6:E6:2F,0,0,42.406269073,-83.564376831,42.40637207,-83.564582825,7.1500000954,3.4385919571,1.5,7.6090731621,248.43017578,0,0,2,-1
