Timestamp(ms),timestamp,FlightMode,drone_sn,mac_address,GPS_Date,GPS_Time,Latitude,Longitude,SenseLat,SenseLong,MethaneOffset,Velocity,Vertical Cmd,avgDisToGnd_m,droneAltitude,CO2,CH4,Gas State,Waypoint
1656008022585,44735.759521,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.2011833936,0,4.701186657,288.29162598,0,14.06259346,2,-1
1656008022919,44735.759525,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.1702336818,0,4.5864949226,289.14770508,0,14.39977932,2,-1
1656008027585,44735.759579,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.051076684147,0,6.3881607056,289.75527954,0,48.931674957,2,-1
1656008027919,44735.759582,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.038910891861,0,6.3753523827,290.29641724,0,47.247234344,2,-1
1656008028253,44735.759586,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.1237975359,0,6.4870529175,289.42834473,0,45.25769043,2,-1
1656008028586,44735.75959,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.077863745391,0,6.7744321823,290.39596558,0,42.234329224,2,-1
1656008028920,44735.759594,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.065352529287,0,7.1408553123,291.01855469,0,39.054004669,2,-1
1656008029270,44735.759598,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402565002,-83.552536011,8.5,0.089898131788,0,7.7674798965,290.91094971,0,35.918029785,2,-1
1656008029579,44735.759602,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402557373,-83.552536011,42.402561188,-83.552536011,8.5,0.089061371982,0,7.9284915924,291.57769775,0,32.977203369,2,-1
1656008064280,44735.760003,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402248383,-83.553421021,42.402320862,-83.553245544,8.5,0.87769204378,-1.5,7.6081051826,298.56521606,0,0,2,1
1656008064620,44735.760007,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402248383,-83.553421021,42.402317047,-83.553253174,8.5,0.64768868685,-1.4291051626,7.071284771,297.55426025,0,0,2,1
1656008064930,44735.760011,2,0670128622,88:6B:0F:A6:E6:2F,0,0,42.402248383,-83.553421021,42.402313232,-83.553260803,8.5,0.58903038502,-1.2925393581,6.8996052742,297.66680908,0,0,2,1
